koi_period,pl_orbper,koi_prad,pl_rade,pl_orbeccen,st_mass,koi_steff,st_teff,koi_srad,st_rad,koi_kepmag,label
77.36241476,8.20075,41.66,2.42,0.079,0.866,5359.0,5274.0,0.79,0.841458,15.673,2.0
495.71095,8.20075,4.41,2.42,0.079,0.866,6054.0,5274.0,1.953,0.841458,13.867,2.0
10.35857039,8.20075,1.68,2.42,0.079,0.866,5893.0,5274.0,1.02,0.841458,15.408,1.0
20.0679247,8.20075,2.25,2.42,0.079,0.866,5997.0,5274.0,0.904,0.841458,15.59,0.0
30.2541186,8.20075,2.8,2.42,0.079,0.866,6277.0,5274.0,1.161,0.841458,14.296,1.0
17.081202417,8.20075,39.24,2.42,0.079,0.866,5431.0,5274.0,0.708,0.841458,15.863,2.0
20.034708,8.20075,2.24,2.42,0.079,0.866,6120.0,5274.0,2.0,0.841458,13.266,1.0
541.92452,8.20075,3.15,2.42,0.079,0.866,4378.0,5274.0,0.614,0.841458,15.671,0.0
3.15722086,8.20075,1.41,2.42,0.079,0.866,6120.0,5274.0,2.0,0.841458,13.266,1.0
58.7701045,8.20075,1.57,2.42,0.079,0.866,6158.0,5274.0,1.013,0.841458,14.324,0.0
6.685438,8.20075,1.25,2.42,0.079,0.866,5808.0,5274.0,1.159,0.841458,15.135,0.0
23.2385587,8.20075,2.18,2.42,0.079,0.866,6602.0,5274.0,1.685,0.841458,13.932,1.0
8.5433774,8.20075,1.58,2.42,0.079,0.866,6602.0,5274.0,1.685,0.841458,13.932,0.0
118.314913,8.20075,7.23,2.42,0.079,0.866,6190.0,5274.0,4.763,0.841458,13.172,2.0
20.35971899,8.20075,0.8,2.42,0.079,0.866,3419.0,5274.0,0.344,0.841458,13.393,1.0
43.798566,8.20075,48.52,2.42,0.079,0.866,5611.0,5274.0,2.227,0.841458,12.963,2.0
131.73630485,8.20075,54.38,2.42,0.079,0.866,5102.0,5274.0,1.669,0.841458,13.395,2.0
4.301031137,8.20075,93.01,2.42,0.079,0.866,6386.0,5274.0,1.548,0.841458,14.573,2.0
198.01379181,8.20075,38.49,2.42,0.079,0.866,5359.0,5274.0,0.708,0.841458,15.546,2.0
10.9938268,8.20075,52.69,2.42,0.079,0.866,4856.0,5274.0,0.743,0.841458,16.751,2.0
11.7201693,8.20075,1.34,2.42,0.079,0.866,6193.0,5274.0,1.067,0.841458,15.171,0.0
1.682934607,8.20075,1.06,2.42,0.079,0.866,5201.0,5274.0,0.834,0.841458,13.733,1.0
114.90862419,8.20075,42.78,2.42,0.079,0.866,4412.0,5274.0,0.737,0.841458,15.927,2.0
11.55532445,8.20075,1.7,2.42,0.079,0.866,5149.0,5274.0,0.803,0.841458,14.598,1.0
11.5706005,8.20075,1.33,2.42,0.079,0.866,5718.0,5274.0,0.9,0.841458,15.089,0.0
16.2953228,8.20075,1.6,2.42,0.079,0.866,6187.0,5274.0,1.013,0.841458,15.11,0.0
8.5073512,8.20075,1.38,2.42,0.079,0.866,5914.0,5274.0,0.955,0.841458,15.33,0.0
26.0841212,8.20075,1.35,2.42,0.079,0.866,6083.0,5274.0,0.835,0.841458,15.44,1.0
52.802767576,8.20075,75.82,2.42,0.079,0.866,5835.0,5274.0,0.901,0.841458,15.193,2.0
39.206808648,8.20075,50.2,2.42,0.079,0.866,5945.0,5274.0,0.861,0.841458,15.545,2.0
64.6589166,8.20075,2.12,2.42,0.079,0.866,5821.0,5274.0,1.395,0.841458,14.694,1.0
15.8283833,8.20075,1.8,2.42,0.079,0.866,5596.0,5274.0,1.145,0.841458,15.364,0.0
27.6760342,8.20075,5.15,2.42,0.079,0.866,5123.0,5274.0,3.224,0.841458,13.33,2.0
8.74192361,8.20075,1.94,2.42,0.079,0.866,5596.0,5274.0,1.145,0.841458,15.364,1.0
26.936878,8.20075,1.57,2.42,0.079,0.866,5878.0,5274.0,0.998,0.841458,15.364,2.0
12.4281308,8.20075,0.85,2.42,0.079,0.866,5940.0,5274.0,0.729,0.841458,15.056,2.0
9.10969334,8.20075,1.32,2.42,0.079,0.866,5611.0,5274.0,1.073,0.841458,12.16,1.0
0.96283264,8.20075,0.74,2.42,0.079,0.866,5955.0,5274.0,0.733,0.841458,15.056,2.0
73.7502765,8.20075,3.78,2.42,0.079,0.866,6056.0,5274.0,2.481,0.841458,13.214,1.0
4.7482669,8.20075,1.57,2.42,0.079,0.866,6056.0,5274.0,2.481,0.841458,13.214,0.0
210.30644361,8.20075,101.13,2.42,0.079,0.866,7591.0,5274.0,2.017,0.841458,12.504,2.0
8.268081087,8.20075,50.31,2.42,0.079,0.866,5749.0,5274.0,0.922,0.841458,15.768,2.0
3.564614021,8.20075,46.0,2.42,0.079,0.866,5891.0,5274.0,0.892,0.841458,15.671,2.0
533.47707,8.20075,2.6,2.42,0.079,0.866,6077.0,5274.0,1.759,0.841458,13.294,2.0
5.877122413,8.20075,45.95,2.42,0.079,0.866,5778.0,5274.0,1.043,0.841458,13.147,2.0
1.036592635,8.20075,463.05,2.42,0.079,0.866,4884.0,5274.0,8.747,0.841458,14.441,2.0
10.10404351,8.20075,4.05,2.42,0.079,0.866,5530.0,5274.0,0.831,0.841458,14.031,0.0
91.4999978,8.20075,21.86,2.42,0.079,0.866,5263.0,5274.0,0.774,0.841458,14.801,2.0
65.9407869,8.20075,2.33,2.42,0.079,0.866,5982.0,5274.0,0.96,0.841458,15.502,1.0
406.45737,8.20075,1.96,2.42,0.079,0.866,6217.0,5274.0,1.141,0.841458,13.079,2.0
30.47639859,8.20075,43.01,2.42,0.079,0.866,5913.0,5274.0,0.787,0.841458,14.84,2.0
14.53260546,8.20075,1.69,2.42,0.079,0.866,6003.0,5274.0,0.932,0.841458,13.785,1.0
153.348739,8.20075,2.14,2.42,0.079,0.866,6127.0,5274.0,1.08,0.841458,15.224,1.0
13.9248005,8.20075,0.9,2.42,0.079,0.866,5271.0,5274.0,0.648,0.841458,15.712,0.0
19.6001405,8.20075,2.08,2.42,0.079,0.866,6003.0,5274.0,0.932,0.841458,13.874,0.0
361.526458,8.20075,5.7,2.42,0.079,0.866,7196.0,5274.0,1.923,0.841458,13.151,2.0
48.0506878,8.20075,2.36,2.42,0.079,0.866,5332.0,5274.0,1.453,0.841458,15.033,1.0
34.08429351,8.20075,36.05,2.42,0.079,0.866,5252.0,5274.0,0.922,0.841458,15.417,0.0
9.44942628,8.20075,75.22,2.42,0.079,0.866,5092.0,5274.0,2.664,0.841458,13.819,2.0
0.933489066,8.20075,48.01,2.42,0.079,0.866,5758.0,5274.0,1.084,0.841458,16.428,2.0
1.908525084,8.20075,3.74,2.42,0.079,0.866,9174.0,5274.0,2.471,0.841458,11.721,2.0
0.798467681,8.20075,0.82,2.42,0.079,0.866,5575.0,5274.0,0.733,0.841458,15.89,2.0
0.867721348,8.20075,67.0,2.42,0.079,0.866,5510.0,5274.0,1.276,0.841458,16.09,2.0
161.252567,8.20075,5.04,2.42,0.079,0.866,5985.0,5274.0,0.811,0.841458,14.72,2.0
3.90863457,8.20075,1.86,2.42,0.079,0.866,4518.0,5274.0,0.653,0.841458,15.646,1.0
77.086191,8.20075,29.77,2.42,0.079,0.866,6228.0,5274.0,1.049,0.841458,15.886,1.0
1.673662758,8.20075,23.42,2.42,0.079,0.866,6444.0,5274.0,1.053,0.841458,14.576,2.0
5.93717724,8.20075,594.32,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,18.358,2.0
3.89043062,8.20075,1.24,2.42,0.079,0.866,5646.0,5274.0,0.896,0.841458,15.204,2.0
16.8282542,8.20075,2.66,2.42,0.079,0.866,5575.0,5274.0,0.972,0.841458,14.889,2.0
2.489549075,8.20075,59.57,2.42,0.079,0.866,6184.0,5274.0,1.406,0.841458,13.368,2.0
1.644221032,8.20075,1.18,2.42,0.079,0.866,6297.0,5274.0,1.369,0.841458,13.147,1.0
4.469731089,8.20075,84.63,2.42,0.079,0.866,5758.0,5274.0,2.318,0.841458,13.246,2.0
1.731803197,8.20075,22.87,2.42,0.079,0.866,5761.0,5274.0,1.029,0.841458,15.449,2.0
2.64830047,8.20075,126.54,2.42,0.079,0.866,4839.0,5274.0,9.278,0.841458,12.858,2.0
17.2653659,8.20075,1.16,2.42,0.079,0.866,6388.0,5274.0,1.402,0.841458,12.556,1.0
3.486318703,8.20075,54.53,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.914,2.0
1.705780649,8.20075,25.95,2.42,0.079,0.866,4970.0,5274.0,0.591,0.841458,15.77,2.0
7.45306683,8.20075,1044.28,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.3,2.0
2.929299629,8.20075,51.67,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.382,2.0
5.50811352,8.20075,34.03,2.42,0.079,0.866,5188.0,5274.0,0.624,0.841458,17.065,2.0
0.569115097,8.20075,156.15,2.42,0.079,0.866,7174.0,5274.0,1.705,0.841458,16.747,2.0
2.529073751,8.20075,25.8,2.42,0.079,0.866,5465.0,5274.0,0.766,0.841458,15.573,2.0
202.1168173,8.20075,5.8,2.42,0.079,0.866,5536.0,5274.0,0.917,0.841458,13.922,0.0
0.916326699,8.20075,50.7,2.42,0.079,0.866,6046.0,5274.0,0.972,0.841458,15.896,2.0
33.0405509,8.20075,2.36,2.42,0.079,0.866,5688.0,5274.0,0.971,0.841458,14.534,1.0
1.306723495,8.20075,27.42,2.42,0.079,0.866,4651.0,5274.0,0.657,0.841458,15.984,2.0
0.7967202,8.20075,56.89,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.656,2.0
359.102042,8.20075,28.76,2.42,0.079,0.866,6355.0,5274.0,1.108,0.841458,13.906,2.0
160.130899,8.20075,6.67,2.42,0.079,0.866,6092.0,5274.0,1.759,0.841458,15.13,1.0
2.69634575,8.20075,1.46,2.42,0.079,0.866,5418.0,5274.0,1.051,0.841458,14.544,2.0
2.553924603,8.20075,32.67,2.42,0.079,0.866,5993.0,5274.0,0.986,0.841458,15.755,2.0
8.487871809,8.20075,46.24,2.42,0.079,0.866,5553.0,5274.0,0.855,0.841458,16.947,2.0
5.50817321,8.20075,39.18,2.42,0.079,0.866,5051.0,5274.0,0.644,0.841458,17.779,2.0
6.142812722,8.20075,31.9,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,16.152,2.0
175.06586091,8.20075,40.63,2.42,0.079,0.866,6021.0,5274.0,0.819,0.841458,15.62,2.0
20.8392148,8.20075,51.9,2.42,0.079,0.866,5378.0,5274.0,0.812,0.841458,16.583,2.0
9.50158045,8.20075,73.07,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,18.347,2.0
19.226055,8.20075,3.52,2.42,0.079,0.866,5193.0,5274.0,0.621,0.841458,17.065,2.0
2.050435466,8.20075,34.84,2.42,0.079,0.866,5440.0,5274.0,0.825,0.841458,14.808,2.0
10.72725536,8.20075,12.85,2.42,0.079,0.866,3324.0,5274.0,0.268,0.841458,16.415,0.0
1.507101452,8.20075,39.32,2.42,0.079,0.866,5884.0,5274.0,0.876,0.841458,14.848,2.0
1.274841686,8.20075,63.68,2.42,0.079,0.866,6211.0,5274.0,1.281,0.841458,14.034,2.0
4.02582434,8.20075,1.79,2.42,0.079,0.866,5509.0,5274.0,1.116,0.841458,14.523,1.0
2.845746618,8.20075,135.99,2.42,0.079,0.866,5641.0,5274.0,1.776,0.841458,15.833,2.0
2.30120705,8.20075,28.64,2.42,0.079,0.866,5641.0,5274.0,0.85,0.841458,15.818,2.0
337.377514,8.20075,37.23,2.42,0.079,0.866,6029.0,5274.0,0.998,0.841458,15.36,2.0
8.58965725,8.20075,27.86,2.42,0.079,0.866,5697.0,5274.0,0.892,0.841458,14.649,2.0
2.508116,8.20075,12.28,2.42,0.079,0.866,5096.0,5274.0,8.769,0.841458,15.357,0.0
8.56751264,8.20075,23.05,2.42,0.079,0.866,6212.0,5274.0,1.054,0.841458,14.943,2.0
1.061934313,8.20075,15.14,2.42,0.079,0.866,4304.0,5274.0,0.566,0.841458,15.454,2.0
2.406574511,8.20075,26.22,2.42,0.079,0.866,6167.0,5274.0,1.107,0.841458,15.42,2.0
28.64338839,8.20075,5.82,2.42,0.079,0.866,6507.0,5274.0,1.767,0.841458,12.642,2.0
96.231257,8.20075,29.26,2.42,0.079,0.866,4895.0,5274.0,9.529,0.841458,13.648,2.0
30.5528701,8.20075,63.57,2.42,0.079,0.866,6441.0,5274.0,1.165,0.841458,16.245,2.0
26.2347447,8.20075,2.76,2.42,0.079,0.866,6297.0,5274.0,1.369,0.841458,13.147,1.0
160.88451966,8.20075,9.09,2.42,0.079,0.866,5650.0,5274.0,1.044,0.841458,12.888,1.0
4.04506346,8.20075,67.94,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.705,2.0
141.2415405,8.20075,11.49,2.42,0.079,0.866,5705.0,5274.0,1.017,0.841458,14.524,1.0
217.83184293,8.20075,11.17,2.42,0.079,0.866,6259.0,5274.0,1.167,0.841458,11.69,1.0
16.0988294,8.20075,1.14,2.42,0.079,0.866,5657.0,5274.0,0.911,0.841458,14.55,0.0
1.433262145,8.20075,5.67,2.42,0.079,0.866,5977.0,5274.0,1.068,0.841458,14.888,2.0
0.782046543,8.20075,43.07,2.42,0.079,0.866,4768.0,5274.0,0.591,0.841458,16.784,2.0
5.663604992,8.20075,54.55,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.93,2.0
18.076610347,8.20075,39.16,2.42,0.079,0.866,4848.0,5274.0,0.764,0.841458,16.636,2.0
6.47173281,8.20075,13.68,2.42,0.079,0.866,6318.0,5274.0,1.685,0.841458,14.35,2.0
1.031100362,8.20075,27.35,2.42,0.079,0.866,5666.0,5274.0,0.752,0.841458,17.022,2.0
0.597933142,8.20075,63.46,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,16.377,2.0
5.36652724,8.20075,7.97,2.42,0.079,0.866,5858.0,5274.0,0.849,0.841458,15.48,2.0
1.540392098,8.20075,17.63,2.42,0.079,0.866,4911.0,5274.0,0.724,0.841458,14.449,2.0
47.1484324,8.20075,2.58,2.42,0.079,0.866,4975.0,5274.0,0.734,0.841458,12.86,1.0
2.50475282,8.20075,1.48,2.42,0.079,0.866,5509.0,5274.0,1.116,0.841458,14.523,1.0
59.3627946,8.20075,2.23,2.42,0.079,0.866,5786.0,5274.0,1.471,0.841458,12.07,1.0
247.891041,8.20075,4.74,2.42,0.079,0.866,6121.0,5274.0,1.536,0.841458,14.948,0.0
2.199076661,8.20075,21.72,2.42,0.079,0.866,5310.0,5274.0,0.791,0.841458,15.339,2.0
1.79110997,8.20075,1.29,2.42,0.079,0.866,6040.0,5274.0,0.999,0.841458,14.496,1.0
7.77241144,8.20075,1.69,2.42,0.079,0.866,6014.0,5274.0,0.993,0.841458,15.327,2.0
1.99469354,8.20075,0.46,2.42,0.079,0.866,3799.0,5274.0,0.51,0.841458,15.846,0.0
10.51421162,8.20075,1.25,2.42,0.079,0.866,6259.0,5274.0,1.167,0.841458,11.69,1.0
11.344347453,8.20075,62.52,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.953,2.0
214.3120439,8.20075,9.17,2.42,0.079,0.866,6471.0,5274.0,1.357,0.841458,12.04,1.0
0.876826336,8.20075,37.24,2.42,0.079,0.866,6344.0,5274.0,0.962,0.841458,12.29,2.0
208.86909724,8.20075,29.95,2.42,0.079,0.866,5914.0,5274.0,0.987,0.841458,14.461,2.0
7.2593226,8.20075,1.57,2.42,0.079,0.866,5914.0,5274.0,0.987,0.841458,14.461,1.0
1.98663794,8.20075,134.5,2.42,0.079,0.866,9191.0,5274.0,2.619,0.841458,14.726,2.0
13.54208867,8.20075,26.65,2.42,0.079,0.866,5496.0,5274.0,0.927,0.841458,16.9,2.0
7.549303633,8.20075,34.45,2.42,0.079,0.866,5402.0,5274.0,0.815,0.841458,15.992,2.0
0.77544539,8.20075,35.53,2.42,0.079,0.866,5861.0,5274.0,0.865,0.841458,15.64,2.0
164.950399,8.20075,11.23,2.42,0.079,0.866,5001.0,5274.0,0.664,0.841458,15.473,0.0
308.255238,8.20075,18.98,2.42,0.079,0.866,4852.0,5274.0,7.797,0.841458,13.444,2.0
3.46724809,8.20075,2.52,2.42,0.079,0.866,4969.0,5274.0,0.543,0.841458,15.889,2.0
7.4413445,8.20075,43.5,2.42,0.079,0.866,6540.0,5274.0,1.183,0.841458,14.114,2.0
4.618309224,8.20075,25.43,2.42,0.079,0.866,5452.0,5274.0,0.815,0.841458,15.757,2.0
0.677761275,8.20075,22.15,2.42,0.079,0.866,5699.0,5274.0,0.853,0.841458,14.382,2.0
2.845739012,8.20075,44.7,2.42,0.079,0.866,5982.0,5274.0,0.96,0.841458,15.362,2.0
175.358905,8.20075,2.9,2.42,0.079,0.866,5109.0,5274.0,2.02,0.841458,13.385,2.0
0.582895412,8.20075,5.87,2.42,0.079,0.866,6263.0,5274.0,1.009,0.841458,14.972,0.0
0.496069986,8.20075,10.0,2.42,0.079,0.866,5096.0,5274.0,8.769,0.841458,15.357,0.0
12.42618005,8.20075,3.48,2.42,0.079,0.866,4624.0,5274.0,0.684,0.841458,15.889,2.0
2.189090653,8.20075,23.25,2.42,0.079,0.866,5401.0,5274.0,0.777,0.841458,15.875,2.0
5.33905606,8.20075,1.9,2.42,0.079,0.866,5057.0,5274.0,0.704,0.841458,15.362,1.0
1.99492332,8.20075,0.94,2.42,0.079,0.866,5957.0,5274.0,0.971,0.841458,15.634,2.0
23.2218115,8.20075,2.42,2.42,0.079,0.866,5808.0,5274.0,1.374,0.841458,14.128,1.0
3.351573993,8.20075,24.15,2.42,0.079,0.866,5984.0,5274.0,1.033,0.841458,17.279,2.0
8.097050622,8.20075,24.01,2.42,0.079,0.866,5753.0,5274.0,0.894,0.841458,16.474,2.0
2.119107262,8.20075,77.23,2.42,0.079,0.866,6381.0,5274.0,1.423,0.841458,15.812,2.0
5.24088367,8.20075,12.74,2.42,0.079,0.866,6452.0,5274.0,1.305,0.841458,14.014,0.0
0.887691177,8.20075,1.53,2.42,0.079,0.866,5500.0,5274.0,2.491,0.841458,12.386,2.0
142.545,8.20075,2.52,2.42,0.079,0.866,5642.0,5274.0,0.846,0.841458,15.99,1.0
240.7990472,8.20075,10.31,2.42,0.079,0.866,5758.0,5274.0,1.385,0.841458,14.822,1.0
0.888584158,8.20075,43.7,2.42,0.079,0.866,4324.0,5274.0,0.616,0.841458,17.375,2.0
0.865959015,8.20075,144.5,2.42,0.079,0.866,4561.0,5274.0,0.469,0.841458,16.44,2.0
0.594276199,8.20075,266.99,2.42,0.079,0.866,4756.0,5274.0,0.667,0.841458,15.985,2.0
1.527491117,8.20075,27.85,2.42,0.079,0.866,4273.0,5274.0,0.595,0.841458,15.935,2.0
0.566814046,8.20075,0.56,2.42,0.079,0.866,5724.0,5274.0,0.827,0.841458,14.225,2.0
0.61496383,8.20075,44.79,2.42,0.079,0.866,4509.0,5274.0,0.663,0.841458,17.453,2.0
161.253747,8.20075,4.98,2.42,0.079,0.866,5570.0,5274.0,0.803,0.841458,15.397,2.0
2.974163938,8.20075,34.74,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,19.294,2.0
15.84131693,8.20075,670.04,2.42,0.079,0.866,4993.0,5274.0,19.695,0.841458,13.724,2.0
6.13074243,8.20075,1.26,2.42,0.079,0.866,5741.0,5274.0,0.833,0.841458,14.523,0.0
9.2075634,8.20075,5.5,2.42,0.079,0.866,5678.0,5274.0,1.303,0.841458,14.026,1.0
2.5903958,8.20075,2.55,2.42,0.079,0.866,5678.0,5274.0,1.303,0.841458,14.026,1.0
5.3235335,8.20075,2.69,2.42,0.079,0.866,5678.0,5274.0,1.303,0.841458,14.026,1.0
0.831741499,8.20075,41.62,2.42,0.079,0.866,6343.0,5274.0,1.14,0.841458,15.61,2.0
4.44737112,8.20075,2.06,2.42,0.079,0.866,5472.0,5274.0,0.981,0.841458,14.016,2.0
12.893018017,8.20075,62.52,2.42,0.079,0.866,6387.0,5274.0,1.408,0.841458,15.517,2.0
5.44085762,8.20075,0.97,2.42,0.079,0.866,5519.0,5274.0,0.762,0.841458,14.81,0.0
4.532416322,8.20075,62.25,2.42,0.079,0.866,6306.0,5274.0,1.281,0.841458,16.028,2.0
1.160153553,8.20075,60.47,2.42,0.079,0.866,6200.0,5274.0,1.382,0.841458,15.149,2.0
4.032760214,8.20075,378.61,2.42,0.079,0.866,4969.0,5274.0,9.433,0.841458,14.734,2.0
3.723552982,8.20075,18.83,2.42,0.079,0.866,6063.0,5274.0,0.89,0.841458,16.72,2.0
6.714247798,8.20075,14.78,2.42,0.079,0.866,5159.0,5274.0,0.8,0.841458,17.376,0.0
2.21396079,8.20075,0.87,2.42,0.079,0.866,4922.0,5274.0,0.823,0.841458,15.844,2.0
11.35501209,8.20075,8.0,2.42,0.079,0.866,4594.0,5274.0,0.567,0.841458,14.772,2.0
1.195515251,8.20075,49.33,2.42,0.079,0.866,6040.0,5274.0,1.155,0.841458,13.998,2.0
2.60720833,8.20075,7.31,2.42,0.079,0.866,6366.0,5274.0,1.236,0.841458,14.103,0.0
5.80184753,8.20075,14.0,2.42,0.079,0.866,5687.0,5274.0,0.921,0.841458,16.605,2.0
2.38404983,8.20075,66.14,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,19.319,2.0
5.24078259,8.20075,24.73,2.42,0.079,0.866,6192.0,5274.0,0.917,0.841458,14.483,2.0
5.26641416,8.20075,2.62,2.42,0.079,0.866,6338.0,5274.0,1.602,0.841458,12.859,2.0
1.847892736,8.20075,1.51,2.42,0.079,0.866,5763.0,5274.0,0.842,0.841458,14.216,1.0
0.604358764,8.20075,23.28,2.42,0.079,0.866,3569.0,5274.0,0.427,0.841458,16.182,2.0
11.3775281,8.20075,82.26,2.42,0.079,0.866,6943.0,5274.0,1.66,0.841458,13.93,2.0
0.7981968,8.20075,62.38,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.579,2.0
0.695954898,8.20075,2.58,2.42,0.079,0.866,6737.0,5274.0,1.425,0.841458,13.496,2.0
0.948951607,8.20075,115.31,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,18.241,2.0
19.37070781,8.20075,108.54,2.42,0.079,0.866,5321.0,5274.0,4.335,0.841458,12.956,2.0
14.46993942,8.20075,85.84,2.42,0.079,0.866,4735.0,5274.0,9.043,0.841458,14.962,2.0
1.278555003,8.20075,5.19,2.42,0.079,0.866,5636.0,5274.0,0.827,0.841458,15.643,2.0
1.226223959,8.20075,1.0,2.42,0.079,0.866,5855.0,5274.0,1.34,0.841458,13.8,1.0
2.244600029,8.20075,27.47,2.42,0.079,0.866,5256.0,5274.0,0.802,0.841458,14.731,2.0
181.8521773,8.20075,46.38,2.42,0.079,0.866,6063.0,5274.0,1.012,0.841458,15.684,2.0
223.1127475,8.20075,46.33,2.42,0.079,0.866,6211.0,5274.0,1.056,0.841458,14.38,2.0
15.64064161,8.20075,77.18,2.42,0.079,0.866,6517.0,5274.0,1.374,0.841458,18.231,2.0
6.8873113,8.20075,0.72,2.42,0.079,0.866,5208.0,5274.0,0.772,0.841458,12.957,1.0
43.8496474,8.20075,21.42,2.42,0.079,0.866,4893.0,5274.0,10.363,0.841458,13.457,2.0
0.752158047,8.20075,106.66,2.42,0.079,0.866,5770.0,5274.0,2.221,0.841458,14.082,2.0
3.796488133,8.20075,40.83,2.42,0.079,0.866,6137.0,5274.0,1.018,0.841458,15.534,2.0
17.7476059,8.20075,146.63,2.42,0.079,0.866,8992.0,5274.0,4.832,0.841458,11.5,0.0
1.233076007,8.20075,31.39,2.42,0.079,0.866,5602.0,5274.0,0.817,0.841458,15.402,2.0
21.5135234,8.20075,534.47,2.42,0.079,0.866,5088.0,5274.0,3.318,0.841458,10.63,2.0
19.4444573,8.20075,1.53,2.42,0.079,0.866,6278.0,5274.0,1.081,0.841458,15.835,2.0
1.1910489,8.20075,22.76,2.42,0.079,0.866,5089.0,5274.0,0.693,0.841458,15.637,2.0
0.546248198,8.20075,54.23,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,18.55,2.0
2.18565886,8.20075,0.44,2.42,0.079,0.866,4997.0,5274.0,0.746,0.841458,12.906,0.0
1.811966339,8.20075,95.19,2.42,0.079,0.866,5904.0,5274.0,3.348,0.841458,13.493,2.0
66.1539783,8.20075,9.69,2.42,0.079,0.866,6077.0,5274.0,0.999,0.841458,15.52,2.0
158.3226379,8.20075,25.41,2.42,0.079,0.866,4340.0,5274.0,0.572,0.841458,15.557,2.0
3.93276627,8.20075,1.5,2.42,0.079,0.866,5688.0,5274.0,0.971,0.841458,14.534,1.0
198.680859,8.20075,2.79,2.42,0.079,0.866,5330.0,5274.0,1.013,0.841458,15.001,1.0
1.592634161,8.20075,100.2,2.42,0.079,0.866,6574.0,5274.0,1.768,0.841458,14.915,2.0
3.31577795,8.20075,27.77,2.42,0.079,0.866,5528.0,5274.0,0.849,0.841458,17.772,2.0
2.990252395,8.20075,89.85,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.9,2.0
2.08043378,8.20075,510.48,2.42,0.079,0.866,6377.0,5274.0,1.119,0.841458,13.858,2.0
4.944046127,8.20075,54.29,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,16.237,2.0
4.464565251,8.20075,43.21,2.42,0.079,0.866,5743.0,5274.0,0.853,0.841458,17.296,2.0
1.523298835,8.20075,38.95,2.42,0.079,0.866,5311.0,5274.0,0.866,0.841458,17.38,2.0
3.539631353,8.20075,39.34,2.42,0.079,0.866,7021.0,5274.0,2.629,0.841458,12.305,2.0
6.195861785,8.20075,215.89,2.42,0.079,0.866,5608.0,5274.0,0.813,0.841458,15.431,2.0
0.566805514,8.20075,0.82,2.42,0.079,0.866,5115.0,5274.0,0.917,0.841458,14.943,2.0
27.961084,8.20075,21.5,2.42,0.079,0.866,6770.0,5274.0,1.361,0.841458,14.069,2.0
186.5168116,8.20075,37.5,2.42,0.079,0.866,5018.0,5274.0,2.99,0.841458,13.529,2.0
197.1455327,8.20075,72.16,2.42,0.079,0.866,7214.0,5274.0,1.935,0.841458,12.962,2.0
0.532087933,8.20075,74.83,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,18.852,2.0
3.204222652,8.20075,23.55,2.42,0.079,0.866,5139.0,5274.0,0.741,0.841458,15.341,2.0
0.687898282,8.20075,55.58,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.49,2.0
2.178154774,8.20075,19.46,2.42,0.079,0.866,5515.0,5274.0,0.712,0.841458,14.489,2.0
0.99466172,8.20075,31.84,2.42,0.079,0.866,5750.0,5274.0,1.021,0.841458,14.997,2.0
359.00688,8.20075,28.57,2.42,0.079,0.866,5715.0,5274.0,0.834,0.841458,15.164,2.0
1.138548215,8.20075,1.45,2.42,0.079,0.866,6520.0,5274.0,1.713,0.841458,13.194,1.0
121.0598037,8.20075,1680.99,2.42,0.079,0.866,3942.0,5274.0,60.688,0.841458,13.353,2.0
0.721335207,8.20075,0.54,2.42,0.079,0.866,6328.0,5274.0,0.948,0.841458,13.982,2.0
3.28274272,8.20075,1.85,2.42,0.079,0.866,5741.0,5274.0,0.82,0.841458,14.518,2.0
1.231361934,8.20075,2.93,2.42,0.079,0.866,6095.0,5274.0,1.016,0.841458,15.277,2.0
89.7224125,8.20075,2.21,2.42,0.079,0.866,6429.0,5274.0,1.262,0.841458,13.838,1.0
7.12766417,8.20075,1.21,2.42,0.079,0.866,5159.0,5274.0,0.821,0.841458,14.839,1.0
2.080431782,8.20075,345.7,2.42,0.079,0.866,8344.0,5274.0,2.115,0.841458,16.448,2.0
3.52364689,8.20075,0.94,2.42,0.079,0.866,6269.0,5274.0,1.085,0.841458,14.46,0.0
