id,time_mean,time_std,time_median,time_min,time_max,time_range,time_skew,time_kurtosis,mag_mean,mag_std,mag_median,mag_range,mag_brightness_var,depth_mean,depth_std,depth_max,depth_variability,frequency,log_period,duration_ratio
4538.01,351462.6230241714,860900.1698411921,0.002249,-0.002249,2460228.758602,2460228.760851,2.041241452284891,2.1666666665917136,3.748366666666667,5.300993240474425,0.006,11.251100000000001,1.4142141662967225,688.0,974.818776480962,2064.0,1.4168877565130262,0.1400841334098529,0.8536110521715665,0.3451673047218775
4538.02,351353.47768119996,860634.4528431502,0.002364,-0.002364,2459468.742204,2459468.7445679996,2.0412414523099236,2.1666666666462167,3.748366666666667,5.300993240474425,0.006,11.251100000000001,1.4142141662967225,350.0,494.9755126519776,1050.0,1.4142157504342219,0.2880545727453594,0.5405252261402358,0.6135562399476155
4539.01,351353.9780689715,860634.8222033315,0.00114,-0.00114,2459470.147334,2459470.148474,2.04124145230282,2.166666666630749,3.763333333333333,5.32215929445517,0.006,11.296,1.4142141615027024,4266.666666666667,6033.977866333401,12800.0,1.4142135624218908,0.2404338118414999,0.619004458201649,0.8511356939189096
454.01,351202.3725124429,860258.2525317144,0.000862,-0.000862,2458396.13818,2458396.139042,2.0412414521018163,2.166666666193099,3.1470000000000002,4.450632614209655,0.037,9.478000000000002,1.4142461436954734,2667.595188533334,3778.074156823559,8002.7855656,1.4162846645786522,0.055301756133810866,1.2572610772465893,0.1319941596478968
4540.01,351462.2145011143,860901.2188776447,0.00425,-0.00425,2460230.91969,2460230.92394,2.0412414523134577,2.1666666666539127,4.316166666666667,6.103984113311203,0.007,12.955499999999999,1.414214182332595,574.3333333333334,813.6601225364078,1723.0,1.4167036376141748,0.3992306346593353,0.3987761408490019,0.8292020281874394
4541.01,351356.86234141426,860644.2195902135,0.002056,-0.002056,2459496.050413,2459496.0524689998,2.041241452318195,2.166666666664228,3.342333333333333,4.726798587721809,0.019,10.046,1.414221179132884,210.0,296.9946595041252,630.0,1.4142602833529772,0.8818521788230431,0.05460420772733468,0.7513380563572327
4542.01,351462.21533467143,860900.1509171389,0.000387,-0.000387,2460228.304561,2460228.304948,2.041241452296168,2.1666666666162673,4.087133333333333,5.780082217023868,0.007,12.2684,1.4142142537615285,9303.0,13177.430338760892,27909.0,1.4164710672644192,0.16901079855624893,0.7720855462527896,0.21734788694333612
4543.01,351460.3675481143,860894.3501303408,0.000593,-0.000593,2460212.247805,2460212.248398,2.0412414522893356,2.1666666666013894,2.2647666666666666,3.2028674822553755,0.006,6.8003,1.4142152166913629,1606.6666666666667,2272.1699308013704,4820.0,1.4142136498763715,0.173189208968333,0.7614791713920336,0.7881840900148835
4544.01,351207.2685355143,860274.2498624402,0.002133,-0.002133,2458440.219543,2458440.2216760004,2.041241452274341,2.1666666665687426,3.762233333333333,5.320603660195795,0.006,11.2927,1.4142141618531003,359.8642422333333,515.5613558145661,1079.5927267,1.432655138546052,0.12194991821733608,0.9138184865988899,0.30001120109998825
4545.01,351462.19170807145,860900.4171546134,0.000703,-0.000703,2460228.933083,2460228.933786,2.0412414523068905,2.166666666639615,4.271,6.040115451435235,0.013,12.826,1.414215746063038,7925.0,11219.410189662556,23775.0,1.4156984466451175,0.2484550135550844,0.604752235234249,0.5923167523153212
4546.01,351462.022216,860902.0400563475,0.001214,-0.001214,2460232.738875,2460232.7400889997,2.04124145231876,2.16666666666546,3.3458666666666663,4.731775723998574,0.009,10.0466,1.4142152677926718,310.6666666666667,501.8838749015774,932.0,1.6155060350909143,1.3411351636251956,-0.12747254955812756,0.8999016947925064
4547.01,351353.54676292854,860634.2154198036,0.014989,-0.014989,2459468.229719,2459468.2447079998,2.0412414523071734,2.166666666640232,4.037066666666667,5.709280270654865,0.01,12.1212,1.4142150085841696,1680.0,2378.6674606700844,5040.0,1.4158734884940978,0.33304230986156597,0.47750059000065304,1.1972871039523296
4548.01,351462.26279024285,860900.7572132951,0.001359,-0.001359,2460229.837135,2460229.838494,2.041241452305167,2.1666666666358605,3.3206666666666664,4.696134391414094,0.006,9.968,1.4142143318853928,376.6666666666667,534.469063127495,1130.0,1.41894441538273,0.21737255832741553,0.6627952832451741,0.30475632677503656
4549.01,351462.3754567714,860901.2750652797,0.005736,-0.005736,2460231.218276,2460231.224012,2.041241452310643,2.1666666666477843,4.2822000000000005,6.055948013867578,0.007,12.8536,1.4142141922067109,605.0,857.1418273711339,1815.0,1.4167633510266675,0.3018483927810663,0.5202111322444073,0.632976079661896
455.01,351310.71768948575,860529.2525920906,0.000728,-0.000728,2459168.295274,2459168.296002,2.0412414523002558,2.1666666666251686,2.947646666666667,4.168607010703802,0.008,8.85094,1.4142152985445344,902.8131238333334,1281.3652534530145,2708.4393715,1.4193028652622521,0.1866097780537944,0.7290656036573196,0.25561366998732543
4550.01,351442.47591394285,860852.9926781474,0.006373,-0.006373,2460093.051522,2460093.057895,2.041241452314164,2.166666666655452,3.2580333333333336,4.607557531081107,0.006,9.780100000000001,1.4142143617564094,122.66666666666667,176.23750246848394,368.0,1.4367187701235102,0.5299766449892086,0.2757432684667544,1.2682341114591762
4551.01,351333.26035114285,860578.8769068397,0.00966,-0.00966,2459312.392162,2459312.401822,2.0412414522041606,2.1666666664159395,3.0092166666666667,4.255677841882405,0.006,9.03365,1.4142144994153756,341.3333333333333,482.7246223112661,1024.0,1.4142322919275374,0.10043895842389579,0.9980977996737709,1.0519976505318847
4552.01,351337.54628138576,860597.3314501373,0.00117,-0.00117,2459361.882335,2459361.8835050003,2.041241452319024,2.166666666666032,3.9750333333333336,5.621548956372157,0.007,11.9321,1.4142142933070976,485.8991325,703.722050199404,1457.6973975,1.448288344493811,3.32059773415693,-0.5212162672221753,2.1267900512235407
4553.01,351350.04509744287,860617.1055254416,0.001534,-0.001534,2459422.817477,2459422.819011,2.0412414520396798,2.1666666660578064,3.4964999999999997,4.944800147629832,0.006,10.4955,1.4142142564363884,1731.4419347333333,2451.1869716682554,5194.3258042,1.4156911199252968,0.049229642493007014,1.3077733180740463,0.35372680627238223
4554.01,351236.1659272286,860329.7359528407,0.007514,-0.007514,2458605.029306,2458605.03682,2.041241451306047,2.166666664460429,3.2210666666666667,4.555278799615038,0.006,9.6692,1.4142143802099836,112.48538716666667,164.01934493021565,337.4561615,1.4581391331052846,0.025570446095712254,1.5922616953128792,0.23076143178317157
4555.01,351293.76225648576,860273.0974954388,0.009696,-0.009696,2458523.844604,2458523.8543,2.0412412653502807,2.1666662595074495,2.7225333333333332,3.8502466806975137,0.006,8.1736,1.4142147071468414,79.52813846666668,115.13696577820583,238.5844154,1.4477512990759138,0.0019134095402270953,2.7181920649831732,0.01887372571165215
4556.01,351225.1356856,860320.318293455,0.001468,-0.001468,2458570.930851,2458570.932319,2.0412414523096443,2.166666666645611,4.348466666666667,6.149663191499913,0.007,13.0524,1.4142141731568014,1184.4262939333332,1716.0646966997085,3553.2788818,1.4488573121767416,0.2636813716494008,0.5789205508119509,0.32340314561329125
4557.01,351235.0696991143,860330.2140888078,0.003807,-0.003807,2458605.104346,2458605.108153,2.0412414516272994,2.1666666651599087,3.444733333333333,4.871591062020246,0.006,10.3402,1.4142142774535755,505.7379746,716.7442547990895,1517.2139238,1.4172245130810661,0.03096751721120413,1.5090936123602579,0.2505782115459848
4558.01,351190.95580154285,860234.0533911438,0.004175,-0.004175,2458325.445967,2458325.450142,2.0412414522829154,2.166666666587413,2.9049,4.108151898360138,0.006,8.7207,1.4142145679232117,18.409693566666665,26.622504567784556,55.2290807,1.4461134006047955,0.15194619986200852,0.8183101570489794,0.7085808942118952
4559.01,351229.0736972428,860329.709352037,0.001282,-0.001282,2458597.872164,2458597.873446,2.041241452308369,2.1666666666428327,3.637966666666667,5.144864974148711,0.007,10.9209,1.4142144350274541,386.8542045666666,553.1700022241208,1160.5626137,1.4299185473342657,0.25221283343135587,0.5982328188469163,0.42341777999086133
456.01,351201.73868242855,860264.5584314361,0.001209,-0.001209,2458410.95064,2458410.951849,2.0412414523187814,2.1666666666655052,5.243266666666666,7.415110339180545,0.016,15.7458,1.414215757196,6083.764029666666,8789.220069858995,18251.292089,1.4447010151938064,2.968891950146366,-0.4725943921702798,2.622454917375737
4560.01,351206.7778449286,860274.8323300225,0.001618,-0.001618,2458441.155609,2458441.157227,2.0412414523077715,2.1666666666415333,3.0335666666666667,4.2901139194923745,0.006,9.1067,1.4142144844327496,46.811763866666666,66.94769056542039,140.4352916,1.430146720301047,0.2657169729479927,0.575580703691994,0.6711752194051617
4561.01,351191.5645685,860235.6895192822,0.002271,-0.002271,2458330.062409,2458330.06468,2.0412414522664366,2.1666666665515324,3.6853,5.211803543879988,0.006,11.0619,1.414214187143513,140.17660353333335,201.1723891066294,420.5298106,1.4351352796102776,0.11191120409987144,0.951126431477328,0.21866494678543907
4562.01,351337.3361937286,860503.6638334567,0.000853,-0.000853,2459132.225854,2459132.2267070003,2.0412414176376177,2.1666665911480134,3.8442000000000003,5.436521983768667,0.006,11.5386,1.4142141365612264,3616.711645533333,5119.4644723902065,10850.1349366,1.415502526642616,0.004442395246493152,2.352382804244408,0.017874926169889848
4563.01,351339.5171263,860297.5023304997,0.002166,-0.002166,2458629.331333,2458629.3334990004,2.041241072003775,2.16666583840189,3.8719,5.475695683655183,0.006,11.6217,1.4142141283750054,1845.1534695,2617.7682876225654,5535.4604085,1.4187265888142782,0.001345018153796103,2.871271853921598,0.0051166673534867365
4564.01,351336.11757031427,860582.0737391812,0.002779,-0.002779,2459323.079936,2459323.082715,2.0412414519877937,2.1666666659448346,3.590533333333333,5.077783299389169,0.006,10.7776,1.41421422055846,1489.7732923666665,2109.826839037244,4469.3198771,1.4162066469090444,0.04513923211945979,1.3454458331430128,0.3425787177539375
4565.01,351338.82334924286,860317.0819880222,0.002197,-0.002197,2458676.610066,2458676.612263,2.041241122204214,2.166665947741735,3.438466666666667,4.862729552650674,0.007,10.3224,1.4142145392279526,603.4270541333334,861.9213893509559,1810.2811624,1.42837710614232,0.0014440119083584193,2.8404292252476644,0.0038097569783899256
4566.01,351291.43125352863,860483.2721126316,0.001389,-0.001389,2459036.380129,2459036.3815180003,2.0412414523155484,2.1666666666584664,3.8610666666666664,5.460375042878363,0.006,11.5892,1.414214131555623,203.0015511,290.73181469396303,609.0046533,1.4321654840496587,0.47973406613671404,0.3189994409881538,0.7455822968918702
4567.01,351220.8401935,860311.0212551408,0.000989,-0.000989,2458543.862361,2458543.8633499998,2.0412414523181432,2.1666666666641143,3.9737333333333336,5.619710479691597,0.007,11.9282,1.4142142937854234,183.1155302,263.77285786732284,549.3465906,1.4404723486818862,1.1891413792779508,-0.07523349178448575,1.4008687153432173
4567.02,351225.0529743,860311.2312749837,0.003948,-0.003948,2458548.589493,2458548.5934409997,2.0412414519509765,2.1666666658646685,3.9737333333333336,5.619710479691597,0.007,11.9282,1.4142142937854234,470.65724186666665,673.9065400520075,1411.9717256,1.4318414338622238,0.04247683765652534,1.3718478233635722,0.1375860834530026
4568.01,351448.2060942143,860862.2532237539,0.001978,-0.001978,2460121.465283,2460121.467261,2.0412414521891558,2.1666666663832634,2.3202666666666665,3.2813562453486957,0.006,6.9668,1.4142151384964499,100.0,142.54228165820368,300.0,1.4254228165820368,0.07139605307625424,1.1463257962712021,0.14072162061329713
4569.01,351291.64341912855,860483.3744059539,0.004929,-0.004929,2459036.84286,2459036.8477890003,2.041241452311305,2.1666666666492267,5.254666666666666,7.431223736520265,0.008,15.771999999999998,1.414214108700888,2002.1725023,2916.239787740225,6006.5175069,1.4565377280879586,0.8161160725980949,0.08824806905997622,2.803977325357485
457.01,351201.96133602865,860264.7165221537,0.000502,-0.000502,2458411.560535,2458411.5610370003,2.041241452318004,2.1666666666638106,4.580333333333333,6.477575746801851,0.011,13.751999999999999,1.414214921796489,4960.4932041,7088.869427387185,14881.4796123,1.4290654448489148,0.8503521393244157,0.0704011913495738,0.8442583458235889
4570.01,351342.230119,860607.4942685604,0.002374,-0.002374,2459391.459891,2459391.4622649997,2.0412414523145497,2.1666666666562913,5.017433333333334,7.095726073411296,0.009,15.061300000000001,1.4142143207505753,10783.479131299999,15636.475160562912,32350.4373939,1.4500399147782153,0.5066441568045426,0.2952969617605627,1.1030505095345617
4571.01,351350.0230219571,860613.4000507033,0.00359,-0.00359,2459413.718798,2459413.7223879998,2.0412414517096513,2.1666666653392195,4.5863000000000005,6.486009511248037,0.006,13.7649,1.4142139657780861,6449.199688233333,9134.668994410582,19347.5990647,1.416403497487747,0.03293809681278722,1.4823014982926526,0.20034184013262826
4572.01,351262.6362649857,860407.7938631892,0.002761,-0.002761,2458822.701914,2458822.7046749997,2.0412414521990256,2.1666666664047574,3.9737333333333336,5.619710479691597,0.007,11.9282,1.4142142937854234,363.3644804666667,523.848671089563,1090.0934414,1.4416617452998914,0.07420849534253754,1.1295463741119007,0.16892783291357666
4573.01,351243.83960801427,860362.6941271375,0.003125,-0.003125,2458693.433927,2458693.437052,2.041241452243087,2.166666666500694,3.6814666666666667,5.206382394288337,0.006,11.0504,1.4142141884452764,141.433269,203.3176191681857,424.299807,1.4375515789583122,0.09332230301040671,1.0300145522146544,0.2545624317388182
4574.01,351403.5439555714,860758.853535717,0.002105,-0.002105,2459823.526701,2459823.528806,2.041241452318836,2.1666666666656216,3.9164999999999996,5.538770365944653,0.007,11.756499999999999,1.4142143153184357,290.0,510.6484005366771,870.0,1.7608565535747487,1.3004104095252462,-0.11408043727847197,0.6658101296769261
4575.01,351478.58710798575,860929.7697304382,0.008968,-0.008968,2460317.227192,2460317.23616,2.04124145180148,2.1666666655391635,3.4400999999999997,4.865038542498919,0.006,10.3263,1.4142142793810992,240.66666666666666,345.34465554910344,722.0,1.4349500923092942,0.035737816641477994,1.4468719837140547,0.17515103935988363
4576.01,351289.2323047,860473.7449798707,0.003487,-0.003487,2459010.844549,2459010.8480359996,2.0412414522456035,2.166666666506174,3.3886000000000003,4.792206581523797,0.006,10.171800000000001,1.4142143013409068,589.2947278333334,841.8733497476574,1767.8841835,1.4286117115674575,0.0953888441335031,1.020502413708487,0.31460935854989575
4577.01,351342.19952732854,860607.3648035777,0.002098,-0.002098,2459391.112176,2459391.1142740003,2.0412414523138147,2.1666666666546908,4.8223,6.819767976014043,0.011,14.4779,1.414214788796641,3365.1204832333333,4797.8855987357065,10095.3614497,1.4257693365337454,0.6151906315817708,0.2109902868010998,1.6357936734287601
4578.01,351377.92025787145,860692.0214974649,0.004693,-0.004693,2459634.198599,2459634.203292,2.0412414522695803,2.1666666665583785,3.5919000000000003,5.079716057025235,0.006,10.7817,1.4142142200576948,225.0403602,342.72003957914694,675.1210806,1.5229269952934732,0.11595668725520165,0.9357042004172191,0.30372493348347557
4579.01,351261.25132998574,860371.8667182901,0.0109785,-0.0109785,2458733.312542,2458733.3235204997,2.041241447056804,2.1666666552081617,3.7841,5.351527783726811,0.006,11.3583,1.4142141549448513,946.1918856333333,1356.6143439671605,2838.5756569,1.4337623948858016,0.011299986237746761,1.9469220854435076,0.07854716370740931
458.01,351204.8294255714,860264.6091759019,0.001459,-0.001459,2458414.165631,2458414.16709,2.0412414521145767,2.1666666662208813,3.2146000000000003,4.546133557211006,0.006,9.6498,1.4142143835037038,377.16918936666667,541.1513575027403,1131.5075681,1.4347708475642682,0.05704885790268762,1.2437530455757484,0.120459422211335
4580.01,351240.90847624285,860360.0739509906,0.001614,-0.001614,2458684.084719,2458684.086333,2.0412414523178066,2.1666666666633825,2.865133333333333,4.051913379572119,0.006,8.6014,1.4142145960300112,13.012786400000001,19.207305784364397,39.0383592,1.4760332794184954,1.0907513880902164,-0.03772577434236706,1.4810391413954114
4581.01,351249.77211061434,860370.8572161148,0.004102,-0.004102,2458719.361769,2458719.365871,2.041241451985504,2.1666666659398457,3.9296333333333333,5.557342914459111,0.006,11.7949,1.414214111866021,1978.3066705333333,2804.736098007523,5934.9200116,1.4177458630574158,0.04475699286949045,1.3491391005185478,0.2998775811206733
4581.02,614945.26688765,1065112.6257304794,3.3111343,-0.005148,2459774.45043,2459774.4555780003,1.1547005383569673,-0.6666666666838208,3.9296333333333333,5.557342914459111,0.006,11.7949,1.414214111866021,1255.8405826,1805.408926841983,3767.5217478,1.4376099577099164,0.0,0.0,0.0
4582.01,351348.2901344,860606.4402281701,0.003133,-0.003133,2459394.937884,2459394.941017,2.0412414516586623,2.166666665228199,3.516033333333333,4.972425310539002,0.007,10.5551,1.414214496602896,524.0630363666667,741.6161664224153,1572.1891091,1.4151277899010895,0.03222238975716737,1.4918422534927223,0.3885612720373515
4583.01,351344.91642794287,860606.1276818479,0.003179,-0.003179,2459390.798699,2459390.801878,2.041241452067252,2.1666666661178393,3.5236666666666667,4.9832388619807855,0.018,10.589,1.4142197129829113,987.4678521666666,1405.2030844345154,2962.4035565,1.4230367918826614,0.051228882007620546,1.2904851218363123,0.20983647197837021
4584.01,351347.6210560286,860608.6326844144,0.001436,-0.001436,2459399.639202,2459399.6406380003,2.0412414516476423,2.1666666652042013,3.5371333333333332,5.002264330836142,0.006,10.6174,1.4142142405816787,706.4418892,1004.8794871785839,2119.3256676,1.4224517296341888,0.031666930066913145,1.499394037026673,0.06743490174560691
4585.01,614732.2216906999,1064739.9945763508,6.4541414,-0.010645,2458915.989125,2458915.9997699996,1.1547005382945341,-0.6666666667318824,3.2155199999999997,4.547434632933165,0.006,9.65256,1.4142143830339,128.2517582,185.9695593249543,384.7552746,1.45003516470275,0.0,0.0,0.0
4586.01,351377.12897892855,860691.6747042466,0.007095,-0.007095,2459632.557861,2459632.5649559996,2.0412414522995666,2.1666666666236685,3.5794,5.062038395745335,0.006,10.744200000000001,1.4142142246592544,190.0,268.71725753081114,570.0,1.4143013554253219,0.18549463489230134,0.7316686470751571,0.3624565165795568
4587.01,351342.67095355707,860608.2124227139,0.002059,-0.002059,2459393.659836,2459393.661895,2.0412414523113385,2.1666666666492986,4.8501666666666665,6.85917386100947,0.007,14.5575,1.4142140533334533,5111.4060454,7323.560892728069,15334.2181362,1.4327879310857907,0.30392239815682004,0.517237292557559,0.5308081576175596
4588.01,351243.82796170004,860360.9496189911,0.003404,-0.003404,2458689.149116,2458689.15252,2.041241452202914,2.1666666664132235,3.0219466666666666,4.273680768653124,0.006,9.07184,1.4142144915373944,111.00092769999999,158.0130445221917,333.0027831,1.4235290442729491,0.07622663171604457,1.1178932703054552,0.3451420912437965
4589.01,351483.6887467,860946.9229888828,0.013173,-0.013173,2460364.345637,2460364.35881,2.041241452109112,2.1666666662089833,3.0104366666666666,4.2574041991205025,0.007,9.03831,1.414214836758068,96.33333333333333,140.17261219342703,289.0,1.4550790193089311,0.05607395962379958,1.2512387754148022,0.20422136094987808
459.01,351456.35704092856,860886.5471684975,0.000679,-0.000679,2460189.124027,2460189.1247059996,2.0412414523063456,2.1666666666384264,3.1824333333333334,4.500643047634663,0.006,9.5533,1.4142144001868577,233.35056243333335,331.10446674963254,700.0516873,1.418914371994397,0.22577821404149484,0.6463179666538815,0.2136164899195785
4590.01,351247.3295421572,860365.2827626035,0.002388,-0.002388,2458703.264605,2458703.266993,2.04124145186816,2.166666665684347,3.214866666666667,4.54651068060869,0.006,9.6506,1.4142143833674874,196.43905089999998,283.1286163892403,589.3171527,1.4413051533901515,0.038578236290918,1.4136576311926763,0.0818182357926415
4591.01,351390.21606052853,860710.9945289922,0.000899,-0.000899,2459692.968529,2459692.969428,2.041241451786606,2.1666666655067788,3.9055666666666666,5.5233075213639475,0.006,11.7227,1.4142141186589947,6093.172551433334,8618.349029845158,18279.5176543,1.4144272063685135,0.03582907580307049,1.4457643941448934,0.3809921249518668
4592.01,351343.2887415429,860607.3399046289,0.002544,-0.002544,2459392.140389,2459392.142933,2.0412414522670654,2.166666666552903,4.858333333333333,6.87072326776608,0.007,14.581999999999999,1.4142140516842703,5655.655289033333,8152.75011260516,16966.9658671,1.4415217505235598,0.11254985972854707,0.9486550419265082,0.2246327163241225
4593.01,351242.93411815714,860361.4897263057,0.002453,-0.002453,2458689.578278,2458689.580731,2.041241452277017,2.16666666657457,3.8684,5.470745938169675,0.006,11.6112,1.414214129399668,672.4542923666667,956.690874213229,2017.3628771,1.4226853558272443,0.12764107248726295,0.8940095553611392,0.39901624217330467
4593.02,351241.3269045286,860360.0612250996,0.001637,-0.001637,2458684.471974,2458684.473611,2.0412414523123283,2.1666666666514542,3.8684,5.470745938169675,0.006,11.6112,1.414214129399668,245.94519436666667,356.1867369681966,737.8355831,1.4482362132970839,0.33275734146716507,0.47787235411472384,0.6026783838069097
4594.01,351242.2503653429,860361.094346268,0.000959,-0.000959,2458687.926051,2458687.92701,2.0412414522980127,2.1666666666202845,3.9665,5.609480234388922,0.006,11.9055,1.4142141016989593,652.2071782333334,926.8421107792789,1956.6215347,1.421085418424653,0.1803072301774874,0.7439868580627959,0.4111756909503783
4595.01,351343.1377279857,860608.2744456783,0.003351,-0.003351,2459394.278533,2459394.281884,2.041241452303028,2.166666666631202,4.992233333333333,7.060086400006416,0.007,14.983699999999999,1.4142140257880071,4263.245619233333,6082.068678856141,12789.7368577,1.4266287289236435,0.26521073047919735,0.5764089082701821,1.0382937508528183
4596.01,351469.9286803571,860919.463688616,0.001336,-0.001336,2460283.324345,2460283.325681,2.0412414523070517,2.1666666666399657,3.0854666666666666,4.363511556329629,0.006,9.2624,1.4142144536740946,240.66666666666666,341.21364156462965,722.0,1.417785214257464,0.2427527678367148,0.6148358096203317,0.4993424434401223
4597.01,351361.4842289286,860653.41535282,0.003131,-0.003131,2459523.197223,2459523.200354,2.0412414523031663,2.1666666666315058,2.6080099999999997,3.688286366349554,0.006,7.83003,1.4142148098931961,2300.0,3252.697828935423,6900.0,1.4142164473632273,0.21429890132167778,0.6689800555151283,0.541319024738558
4598.01,351465.9846401143,860908.0914463457,0.001161,-0.001161,2460251.524106,2460251.5252670003,2.041241452274675,2.16666666656947,3.1934166666666663,4.516175817424394,0.006,9.58625,1.4142143944336716,507.0,2905.878658443948,3448.92,5.73151609160542,0.12194564570390123,0.913833702365663,0.2643781598860579
4599.01,351469.7495465143,860919.9948682691,0.000744,-0.000744,2460284.446332,2460284.4470760003,2.0412414523140887,2.1666666666552876,2.6328766666666668,3.7234556195048465,0.008,7.90663,1.4142157384906673,237.33333333333334,337.5134054489523,712.0,1.4221070454309788,0.36107684090694414,0.44240036587631293,0.37227022297505935
4599.02,351469.1961728285,860917.5091133027,0.000683,-0.000683,2460277.804123,2460277.8048059996,2.0412414522977405,2.166666666619692,2.6328766666666668,3.7234556195048465,0.008,7.90663,1.4142157384906673,273.6666666666667,432.4306463340554,821.0,1.5801363447042218,0.17525145253661406,0.7563383737834322,0.15124200353909795
460.01,351201.78844552854,860264.5851586064,0.000479,-0.000479,2458411.065871,2458411.06635,2.0412414523186597,2.166666666665238,4.7039333333333335,6.652370375203781,0.009,14.120800000000001,1.4142144252052427,11063.568970333334,15684.97641728272,33190.706911,1.4177139817487077,1.9348546063180356,-0.28664833573933785,1.8118230064660907
4600.01,351358.5139329572,860612.2465957563,0.003923,-0.003923,2459419.383357,2459419.38728,2.041241447740696,2.1666666566972737,3.959566666666667,5.599675024102341,0.006,11.8847,1.4142141035893676,2176.5255042,3080.1280441039958,6529.5765126,1.4151582594186611,0.012093339699702712,1.9174537477032947,0.09099064828208626
4600.02,492049.05362754,983851.2899840076,10.8504687,-0.003803,2459751.598569,2459751.602372,1.4999998665031398,0.24999982197532233,3.959566666666667,5.599675024102341,0.006,11.8847,1.4142141035893676,2309.381539,3276.7933017854884,6928.144617,1.418905125224303,0.0020711690983227465,2.6837844421637733,0.022473155473758184
4601.01,351357.97043362854,860645.8969175108,0.000589,-0.000589,2459501.2671,2459501.267689,2.0412414523132147,2.166666666653385,3.4366333333333334,4.860135937970826,0.006,10.315900000000001,1.4142142808283764,2692.5575376,3812.378643413277,8077.6726128,1.4158949586687104,0.3587413959912012,0.44521850619761166,0.6236403835619956
4602.01,351523.18331374286,861049.540946956,0.001817,-0.001817,2460655.201888,2460655.203705,2.041241452305188,2.1666666666359067,2.5915333333333335,3.6649848615724947,0.006,7.780600000000001,1.4142148258067917,154.66666666666666,219.04806083428866,464.0,1.4162590140147975,0.2511737222453665,0.6000257983774727,0.7786385389606362
4603.01,351469.0943143857,860915.867277463,0.00138,-0.00138,2460273.680601,2460273.6819809997,2.041241452283478,2.166666666588636,2.8851333333333335,4.080197630289766,0.006,8.6614,1.414214581748885,368.66666666666674,1158.4644070013067,1267.01,3.1423085180867263,0.1380148009004693,0.8600743367529842,0.3773324656618831
4604.01,351465.92683998577,860910.6435697734,0.023996,-0.023996,2460257.717716,2460257.741712,2.041241452315208,2.166666666657724,3.130933333333333,4.427811093029551,0.006,9.3988,1.4142144279755402,94.66666666666667,139.468870979234,284.0,1.4732627216116267,0.44940509775482157,0.3473620055389807,0.6943308760311993
4605.01,351465.6149868,860909.3962855216,0.001831,-0.001831,2460254.350652,2460254.352483,2.0412414523118207,2.1666666666503476,3.4069000000000003,4.81808667626476,0.006,10.226700000000001,1.4142142934235697,698.3333333333334,1013.073234640462,2095.0,1.450701529318084,0.31804030181261345,0.4975178430790642,0.5756529462808303
4606.01,351362.78160438564,860652.7843015989,0.001966,-0.001966,2459522.948827,2459522.950793,2.041241452230112,2.166666666472439,3.10479,4.39083885928418,0.006,9.32037,1.4142144426142123,3220.0,4553.768009823062,9660.0,1.4142136676469137,0.08953831065401047,1.0479911038386855,0.47938811524157204
4607.01,351358.01502934285,860644.6197372354,0.002696,-0.002696,2459498.183252,2459498.185948,2.0412414522980473,2.166666666620362,3.226506666666667,4.562972116952819,0.006,9.68552,1.4142143774545077,173.33333333333334,245.13202726727886,520.0,1.414223234234301,0.18145680564092595,0.7412267386958714,0.43749235840027245
4608.01,351465.7684776142,860910.0134383993,0.000442,-0.000442,2460256.015853,2460256.016295,2.0412414523140248,2.1666666666551473,3.817066666666667,5.398152450195859,0.009,11.4602,1.4142148727284107,3017.6666666666665,4273.457091993892,9053.0,1.4161461698864108,0.4256242300723693,0.37097365635400337,0.8572071993657517
4609.01,351462.1978703143,860900.6244104808,0.000818,-0.000818,2460229.446917,2460229.4477350004,2.041241452309477,2.1666666666452477,3.4705666666666666,4.908124894046153,0.006,10.4177,1.4142142668477249,3064.6666666666665,4335.313485786415,9194.0,1.4146117530301552,0.3714468508587406,0.4301033192656669,1.2057164778874718
461.01,351204.1640216429,860265.773376752,0.001589,-0.001589,2458416.351956,2458416.3535450003,2.0412414522402442,2.1666666664945025,2.957433333333333,4.182445198950277,0.006,8.8783,1.4142145325170286,217.84571366666668,312.26446404692433,653.537141,1.433420280762242,0.09153696961260036,1.0384034692553468,0.17132495864039335
4610.01,351473.3071915857,860928.0477277504,0.004306,-0.004306,2460307.729373,2460307.7336790003,2.0412414523109543,2.166666666648461,3.358166666666667,4.749167371468626,0.006,10.0805,1.4142143147953623,195.0,277.90561002129243,585.0,1.4251569744681662,0.3212368286073989,0.49317467029223044,0.7414146004258766
4611.01,351361.3601877714,860652.5307386075,0.003872,-0.003872,2459520.906327,2459520.910199,2.041241452297459,2.1666666666190784,3.0069266666666667,4.252439294972031,0.006,9.02678,1.4142145008431746,106.66666666666667,150.84946121083536,320.0,1.4142136988515814,0.19124161591974767,0.7184175953356673,0.6475441115042656
4612.01,351466.6276520286,860910.0827407237,0.000517,-0.000517,2460257.044778,2460257.045295,2.0412414522947255,2.1666666666131285,2.7413266666666662,3.8768244462131056,0.006,8.22998,1.414214691504517,1913.0,2706.422382242895,5739.0,1.4147529441938813,0.243085068446192,0.6142417169714844,1.2725503333158152
